track_id,Title,artist_id,Popularity,album_id,Release_date,Explicit
6aLZkgAUXzk1iCWYL4UVev,Jimi Thing,2TI7qyDE0QfyOlnbtfDo7L,47,0SeRWS3scHWplJhMppd6rJ,1994-09-27,False
6DbyJ8RYF66AjcJZqYKjqb,North To Alaska,1bBZcz4jP7CoPlqpCFh4gz,49,7G7QvJcUOGbzwnOpxLOVRp,1989-06-13,False
4mCB2FpWvmT3GcXUWyn0gs,North to Alaska,1bBZcz4jP7CoPlqpCFh4gz,40,4Hg4BiDIaZGPJDfNpfYImZ,1956,False
7GyOQEsN2UdEYOnCJHGaTv,North To Alaska,1bBZcz4jP7CoPlqpCFh4gz,18,4gjtwmWWKjI9p3dLUUfZEA,1990-09-01,False
0O9BqfU1Cdm7YqmD0TrT9i,Cementerio Club,3q1NXsv9XypOUCJfEatXH9,58,5MJR9j21vjEi4ODxzhvoTA,1973-05-07,False
5aRgtLBY5fYQ0RwTDvEYX1,The Foundation,4tujQJicOnuZRLiBFdp3Ou,42,2LmMWr541k3mm7ZFTngOGG,1996-11-08,True
319zpJMCzpz50Uz0PsjlJN,I Got Mine,7mnBLXK823vNxN3UWB7Gfz,53,1YHS3Fw8THvsKVVQ1znAqi,2008-04-01,False
575hcrXt72J7ukMi1oktL0,Magnolia,0fyqyjD7pbaVzbu94ylWQR,25,3m7T1oV9CYspEQax9WzqUd,1973-09-15,False
53Bg1jmAmZ2dv1XwKYjDqo,Tonite's Tha Night,2zrZfs23sjuHDv4E6YRmNf,37,42Yt94z5tlV6tgLco5q2eE,1995-04-01,True
2X4uFSf7nQPSSwTxw1RRxX,One Dyin' And A Buryin',1RP2UpEaRzkF0Id3JigqD8,24,0B4wezbhEPFRVb4feiNBeM,1965-01-01,False
2MPi4nlrTKNBWO16RVVcpi,We All Had a Real Good Time,7j9PMegEgVN1fNp8NZXNCI,25,4CNEJF5wYGqhOYEKq8ciu8,1972-11-30,False
4Vv7tatQcfAZcXmMh7ireQ,Ronnie,2ye2Wgw4gimLv2eAKyk1NB,38,5rI3pfrpvmdYtGAsBwaGec,1996-06-04,False
5FYe4o7ro2JEvuZJLHH1ZO,Life,2LMR8u7DOMF0FBseDpTsRa,1,2OL3bdhLHq5jOd90srWpmr,2013,False
6BTCpaBTxlqGMOl0P6hvvX,Here's a Quarter (Call Someone Who Cares),2M4Yt7oKGoYd0wqU44k4i2,63,3RBu5X7JheOzf1qtDVPkoW,1991,False
09YDcpopXLhr5MeqmiTkBu,Que Nadie Sepa Mi Sufrir,4etuCZVdP8yiNPn4xf0ie5,40,79oKAi17dXJifpfz78vC7B,1981,False
3lcP1anKWxdp6IRNF9vGhu,Superman's Song,1YEGETLT2p8k97LIo3deHL,43,6IAT88ZYeFZEszIUZ1gUUH,1991-04-05,False
6kcEeXcDca8oe9dlvYeGmI,Ordinary Day,5ILrArfIV0tMURcHJN8Q07,48,5e7T2qUigzt0oIr50KsOld,2002-04-30,False
3hpUL1gDZWiz8k4DtYhZsS,Hot In Herre,2gBjLmx6zQnFGQJCAQpRgw,51,7kUJA0mPf26wNsxXy9KgrE,2002-06-25,False
04KTF78FFg8sOHC1BADqbY,Hot In Herre,2gBjLmx6zQnFGQJCAQpRgw,77,4HUUHHXBXImwksfbSPqE7q,2002-06-25,True
3apNYwY06Q5KHRfFfNDdOF,Hot In Herre,2gBjLmx6zQnFGQJCAQpRgw,0,5JrzKxmA6othpysyVeXVSY,2020-09-25,True
35LDid9nvuYrUyZk5qGD0i,Belief,0hEurMDQu99nJRq8pTxO14,54,1Xsprdt1q9rOzTic7b9zYM,2006-09-11,False
5PoeM9NAMtFBGLxwJZVuGd,Treason,4AIo9dEYhuS3AtwhhKgA0M,39,6u9JszNMhfmzpwwUr7DHy5,1980,False
6r20M5DWYdIoCDmDViBxuz,You Got It,0JDkhL4rjiPNEp92jAgJnS,72,1UPcuqLY9PC99fQAqWgrSU,1989,False
255zg2kzJRA0JEOxYwMaUs,Prince Caspian,5wbIWUzTPuTxTyG6ouQKqz,30,4Gesl7yxQQF2taqnoEy3NN,1996-10-15,False
0sBJrZ8Vf2QZmr4owALLcZ,I'll Save The Last Dance For You,2bgoYtsrUMDi8L2kryCpmn,33,7ad2rKqt8b0Bqr8WCcic18,1961-01-01,False
5DKTMAg1Wzhim6DB0QPwyJ,Five O'clock World,0Ma8KxtvoIDSU5fHtuTS9F,22,1kyJQVfmsMffdhpgDRujit,1965-06-12,False
6RPDAf8p0lGL3jxpnuNotC,Cassie,4IliztYDlfMvzQzbx50o60,49,4Hv9JeNCe9bMyTrgt9NjXt,2006-01-01,False
7IE865TiMLStYYcqgFem18,Lightning,2IvkS5MXK0vPGnwyJsrEyV,38,1UiXoLoFB4ODK3YqH97Qrp,2006-01-01,False
30RgZM0hngr1UOy4rs7WYf,La Ventanita,4EzD52bDFGZTEeEucKHtDs,58,3fKpYMR0aoC3t8GqdnpL4u,2002-06-18,False
6I6fny8vN9w9tdBxSgfcs1,Everyone's Gone To The Movies,6P7H3ai06vU1sGvdpBwDmE,38,12N6IsuqIJzbTXdIrJnc9b,1975-01-01,False
4ZwPaJ0MtjFQRxJYRWUOjJ,Rudie Can't Fail,3RGLhK1IP9jnYFH4BRFJBS,32,3TZuLZx0zB3Q45aQXDswb9,1979,False
1Yd1d9SiCQPyCThwwdhVyh,Rudie Can't Fail,3RGLhK1IP9jnYFH4BRFJBS,17,3TZuLZx0zB3Q45aQXDswb9,1979,False
32tWDn75pSPuefjz50Mek3,An Idea For A Movie,4AqIRTZF6DDmKmdorgFug6,35,1VDzkX1kHYOhlnHWQjqy05,1998-01-01,False
2k6wHVi4WetZAHr6liaZbl,Winterwood,1gRNBaI4yn6wCCTvRhGWh8,43,10jsW2NYd9blCrDITMh2zS,1971,False
6b9IunClVXMpAyeM5oe6ZW,Winterwood,1gRNBaI4yn6wCCTvRhGWh8,17,3cKcMgO1UmhVk3ZfPIJhi0,1971,False
3AJwUDP919kvQ9QcozQPxg,Yellow,4gzpq5DPGxSnKTe4SA8HAU,89,6ZG5lRT77aJ3btmArcykra,2000-07-10,False
2gU62OjtnFS3M2XVNEYC2Y,Where Have You Been?,3bXhZFreBJF4QDUUiMmtZW,41,4NnZ9iFQA6jQFMySPjQCJQ,2002-06-25,False
559o0Auxo7OjGZguEXmnab,Feels Like Rain,4Sld5LOPbAm1QSq9U32fFV,45,2OXQtMcqQ50VaMj51YFusc,1988-08-30,False
46fmbqsaqomFYg2dZBAl5G,Do It Roger,3GMoVpWJy4smKuxFuFTwXC,29,2hWMz4KhFIl7Qff82wMEXF,1981,False
56fUBHmOLuRBhurefzaqhJ,Georgia On My Mind,5W5bDNCqJ1jbCgTxDD0Cb3,31,7IZ5H4tIiVSnbgdoE5OhuG,1975-01-01,False
4n9hM5KoxpcZK2u71MLpHN,Georgia On My Mind,5W5bDNCqJ1jbCgTxDD0Cb3,24,7oRkZF4ysrOnGThgSiUtUC,1981-08-21,False
5GOFil3Umfp4yB75U2Ah4e,Georgia On My Mind,5W5bDNCqJ1jbCgTxDD0Cb3,46,38uGoW7jS8jjJMvZA26sRq,1978-04-01,False
7AUfOfYTfiHhgg2Pw1aTpw,I'm Glad,2DlGxzQSjYe5N6G9nkYghR,38,2NG4OLyeNMwcLqirwwwvs2,2002-11-19,False
5MuKkqc8lnzldouHA0MwgL,Contact,5NGO30tJxFlKixkPSgXcFE,37,2EpuND32cO7CX0gXZl2NB6,1979-10-02,False
2P1EkZB80RI3S2bRNPaofY,Crossroads,1gRNBaI4yn6wCCTvRhGWh8,17,3cKcMgO1UmhVk3ZfPIJhi0,1971,False
2VpWQNy9Ywa6rIPX4l54A2,Let Me Go - Remastered 2006,5PYuBRQMHh7nWmdV076sH9,45,7uiDwjlTNmG6chyrlVITf6,1982,False
0VezDmUV7Vkpo0aLUu4jqJ,Time Out,5bDxAyJiTYBat1YnFJhvEK,30,2ZRni2AFuPtW6z5jBUD3Vf,1974-12-14,False
2hvf4cvCj7stVtS7la1V2Y,Do You Wanna Hold Me?,52K4ArhA4OgMO7AsyEgqCT,32,3gTAnUMTCOtCHp0zb4gdSF,1980,False
6SCgp1JsD1uu0eHmJp16OZ,Jailbreak,6biWAmrHyiMkX49LkycGqQ,28,2TCSZn8ArTdDhXYhsTNBPm,1976,False
1SyR0qHmGNRZQ49Z0rFU4A,Get On Up,1eNkUXHPaXyuyC8NAgzykK,54,5tincGtQaRD1QoXAT0PELz,1995-01-01,True
5qcrexsUJ4AYyxw7zn3YKi,Help The Poor,5xLSa7l4IV1gsQfhAMvl0U,27,7njGz7ZeDXL6cH3VnflcQ2,1965,False
5HdwWMUGkf1TNP4xgdpn2m,Marriage Is For Old Folks,7G1GBhoKtEPnP86X2PvEYO,36,3ofZeSWPHZOE5WC2tNZDez,1965-06-01,False
2ubqQVBTjD4RNEmxmqq6qV,Shoot You in the Back,1DFr97A9HnbV3SKTJFu62M,0,3rxF05Aux0QTrN533Kjc91,1980-11-08,False
5iFujkF6DJlRhOyxYl4zjE,Susie (Dramas),3PhoLpVuITZKcymswpck5b,38,2ei2X6ghPnw7YRwQtAH075,1972-05-19,False
5yeeqLU6PM09ar5MKvMaFs,Cry Myself to Sleep,3c8WoNjBfyLJhFObE6RHgs,18,3DD6fUBo9fZroqh9upsxaU,1962-01-01,False
2MHCUhZCNWEbwcg22NQXbl,England Belongs To Me,4NPManowiyiGa72hezruf2,0,4cgb23Oy5ebkgWq13amPx0,1982-10-01,False
34Vn9nKfztyLco9lJazy4j,I'm Already There,3qbnxnvUqR14MJ9g8QwZJK,56,4aC1f4gcfN1lGRG1W9OuMJ,2001-03-27,False
2KpYk6WWoMXO5rKyqAWMdl,I'm Already There,3qbnxnvUqR14MJ9g8QwZJK,33,6FoiXUlfC8amjO8yqmYZM5,1995,False
5RzZLJtgtrFo46NqVZWmE3,Love Is All That Matters,2ekjTXgjxbWwBX5lTAj4DU,56,160uKeOzHjugMuXPVXzVDd,1977-01-01,False
38wC6umxftE9TL2llqMzCV,Peace Pipe,6CKsSefAf4rhCQnrEmygFX,36,2fX9niq6mAumSozu4KnPmB,1993-05-11,False
7HjipY3Vy2HAN11D2juKHT,Next To You,5NGO30tJxFlKixkPSgXcFE,54,1H9g6j4Wwj6wh6p8YHVtkf,1978-11-02,False
5WEK4szbQp9c7ZK6LkYd9k,The Keeper Of The Stars,0xxJO75NeIAF5jYruLYIDT,58,53g8c9eM74nQkKXDEE5tlu,1994-01-01,False
42qCWNVGjcCYNVPBInBLMe,All the World,2hl0xAkS2AIRAu23TVMBG1,21,3ErpZfUzDkjSIjSU3CC4RU,1975,False
1Kx5LdJPpqRXKUUHBu9CTe,The Look Of Love,5zaXYwewAXedKNCff45U5l,49,3clrlTlu2wENPvdXz88YPh,1967-12,False
5OFsOeYaF8C0AulNYbSobM,You're the Voice,1QxaPWG1POM8Ul6WwsHq4y,28,757bBjyKpeIeLRiS6fgA7c,2007-07-31,False
5NwkWwfRJaT55hEPtCmJHx,You're the Voice,1QxaPWG1POM8Ul6WwsHq4y,60,2kzUFnhuzdPxp33ncA1ovM,2008-09-19,False
721DwsHOeKf7zHRABCR2rh,You're the Voice,1QxaPWG1POM8Ul6WwsHq4y,64,4cBfyeNYbJAmOq0sl3Hijd,1986,False
0KY3UEEB4Uf80uxD0ciUEv,Why,5zNOI87gG4RttFmYAZWaxQ,15,3DMpAg7PKpUS3wALMd2ajK,1960-05-01,False
0eePDYU2G8cHXh9PjDvajx,Rosemary,04tBaW21jyUfeP5iqiKBVq,28,5ofQcOqaopFUp7VO5UYzpI,1969-03-01,False
6qmIAYQ36jyhTK9Bkej25q,Witchfinder General,1QqtUGvZnULbTYLj6y69vO,0,0ZcT2WLVCx2jKs1SIlpmm6,1982-01-01,True
0hGjRgbnFuvOMUKgQK1IGu,Stars Fell On Alabama,5V0MlUE1Bft0mbLlND7FJz,34,2uqlkJu6vckJahCsp6Hfcn,1997-05-20,False
4GFc40Au3iOJsPDnsPiChb,Sneaky Feelings,2BGRfQgtzikz1pzAD0kaEn,27,1aucGNKimhgARC7iO2xLt2,1977-07-22,False
5H2s8XZ93h06pdyfEXIaT3,Sneaky Feelings,2BGRfQgtzikz1pzAD0kaEn,23,3d3I3Ppu529si8Oja9DB3A,1977-07-22,False
2wUaoTEGmKmaOLwP8iDIsc,I've Been Around,3ICflSq6ZgYAIrm2CTkfVP,22,0Xwkx2TLFwRcoK0OWQ0Msa,1964-01-01,False
4fAvwi0MsZs6qWdGbVSKYD,Your Back Yard,5ziVRv2caoBDNG2fythJ2n,26,5FGQWzDZk1i5JNv3beHOCx,1976,False
2NOLOmiGsu9vlfyJSIcglu,Letter to Memphis,6zvul52xwTWzilBZl6BUbT,39,1xtaONLuwdb5STNnLGNVGi,1991-09-23,False
4HlUH6aA6XyYvGZUO9HHHB,Caroline Goodbye,27DCwiPx5ocQsf4K43SlIL,31,50ZSB5Dwm59xzjVcotfif1,1971-03-05,False
2QrQCMel6v2JiLxqrg4p2O,Mary's Song (Oh My My My),06HL4z0CvFAxyc27GXpf02,56,7mzrIsaAjnXihW3InKjlC3,2006-10-24,False
0lFIys9PvdEJqTWsS7Ac9y,Hard to Say,0cA5Tg15TwARIRZeiNT1RO,30,2HBiEHyRhKl6dxWBKQpxID,1995,False
4jV00PIBgeim1BRXnmBbkb,Hard to Say,0cA5Tg15TwARIRZeiNT1RO,38,1cidJkUwzlnQQZTlK6H6Hf,1981-08,False
5OpDM7JORZzXPo0YIN3vYq,Tower of Song,5l8VQNuIg0turYE1VtM9zV,43,3gUw30X6A7WEGcRdv1nFr9,1988-02-02,False
1OBMSzh2ocRqK2gUFaMBSM,Lit Up,0yN7xI1blow9nYIK0R8nM7,60,3H83sHnGmb6Sn9toZchZho,1999-01-01,True
3d6zRaJbLV2XvxY93Yow1l,When Your Heart Is Weak,1MOoTIFOvJ60ATvyRXPPXg,53,3rGS1WQSfZA9ES458g9gP4,1985-05-01,False
6LoSKNsYkRQbyuiReooMjG,Sister Christian,1Ha0Fz4i0d4gu5fZbhBCtH,50,4HUntZg0YV0qCvRxmIhq2U,1997-01-01,False
57trQKFZdJxHia4sMJioWk,Sister Christian,1Ha0Fz4i0d4gu5fZbhBCtH,62,0XSzjoQ6rMkWeoOQdQAWRs,1983-01-01,False
4gHfqxLNjl0Rx6nAzDaFxx,Mister DJ,12d4iIvTOk7JkI6ecvc3ca,27,3ntl3KgaLDbSnnuai9AusB,1989-10-17,False
4pc3G1O9j31GKW2wh8lma1,Woman Tonight,35U9lQaRWSQISxQAB94Meo,36,6Ef4yClroC8pMGktYOUd5n,1975,False
4lTEyMw4bb25M6VIBsoIBt,Woman Tonight,35U9lQaRWSQISxQAB94Meo,36,64sDz3NRE1xYuaIZWAyu4N,1977-10-11,False
2Ps4FrDiR6JcJfSZbXAPBz,My Last Serenade,37394IP6uhnjIpsawpMu4l,52,7BFo7PKlK9oCPJVPEzNJy7,2002,False
3uXR8I4kT1WtvtHTEj4ZHG,My Last Serenade,37394IP6uhnjIpsawpMu4l,43,3oh7MlSbfeka5mnnQdbLeO,2002-05-13,False
1tlTFxB34VorrZnJNfRWcs,Something In The Way - Live,6olE6TJLqED3rqDCT0FyPh,56,1To7kv722A8SpZF789MZy7,1994-11-01,False
1nFtiJxYdhtFfFtfXBv06s,Something In The Way,6olE6TJLqED3rqDCT0FyPh,70,2guirTSEqLizK7j9i1MTTZ,1991-09-26,False
5nisKPCPMYqMS8f8t4Xpp9,Something In The Way,6olE6TJLqED3rqDCT0FyPh,37,3FFGbUutKWN1c4f0CJR4Uh,1991-09-26,False
1UHoHmHWdu0EX557Oqoq2P,Something In The Way,6olE6TJLqED3rqDCT0FyPh,37,6yaiubHHJy8N8QcHy3julo,1991-09-26,False
4PX3v1a24ji1lKcK1XLyOJ,A Usted,4f9PE0QPtTbplq7CUj0Ots,37,7FFD7wBmJN2GA2GiY3Hmfx,1995,False
1cp7pENCkTI63S6TIjFyVN,Mr. Pinstripe Suit,6ROyXB8NDG0fA78S46JdTB,48,2EHcwZqBj63kO2bwGKulBj,1994,False
2IsEbZRHA2GGLMR0T6bJ7t,Streets Of Laredo,0Xi59sEw38vRvwleSAVqoo,33,0BUwybdSAULe982sAEKjfE,1972,False
3SPqDiyU1dKcWfBBWpPEC3,Caray,2MRBDr0crHWE5JwPceFncq,65,6X4xZK2oV8ydJDnIMpL5TX,1981,False
3Y4tjjebbyEJ1409eCBlJ9,Please Don't Go,7guDJrEfX3qb6FEbdPA5qi,32,1kda4McF274Jl5x3aOAmPJ,1974-07-22,False
3OOWm0MiN6yL4eJsJNXyYk,La Papa Sin Catsup,1Db5GsIoVWYktPoD2nnPZZ,53,1w13BP16RNkn6JNSsxlJTh,1994-02-01,False
1tmnYbe6jpcVuJYf2AQF40,War,2QsynagSdAqZj3U9HgDzjD,39,1FictwFMH9Uv1LE8zw4pZu,1976-04-30,False
1TLTUhEUYOyORxufZlCOWj,War,2QsynagSdAqZj3U9HgDzjD,64,6Gdf5vvFmoEwcsEV61tXiT,1976,False
3WAzdrpkaA9kGbI2SG88n4,Easy Livin',45O9BwPMyywM755SYUK0sP,2,2EXr4WLBAveDKtkwdVIYol,1989,False
63rva3TBizr6x1Yp5uwKfD,California Dreamin',1bs7HoMkSyQwcobCpE9KpN,54,6zK7GV2JCqLknAdTeIhooB,1966-03,False
2PYJnUWEPPP8C6b79UiwIl,Ven Conmigo (Solamente Tú),1l7ZsJRRS8wlW3WfJfPfNS,57,3TdbZH4OnoGoMgil9f1YzK,2000,False
4lFXv6eBek6kEiGYzh2mH2,It's Not For Me To Say,21LGsW7bziR4Ledx7WZ1Wf,48,5yIWAY0IA6ZTEGL3R6tPH1,1958-03-17,False
1aX1COLmA5lCwGUVecdArN,Them There Eyes,1YzCsTRb22dQkh9lghPIrp,21,7pBwUBRsdgtIyX7tGOmaoy,1933,False
698vIGQPBJ96ebCAEDWWSC,Them There Eyes,1YzCsTRb22dQkh9lghPIrp,2,6W9wtt3W8LzrNErfw8yBhq,1939,False
0u5NhbNEcSxSA5wjmOfJyq,I Care About You,3aVoqlJOYx31lH1gibGDt3,44,6mREwcBMN0h6bNLAyEZtEs,1997-11-25,False
53RGKUb4zvhHaDCmjgUrIP,Delta Dawn,0Sq7oGrYEe0BDmb13wgjOO,44,50qDHoXQ1QASk26kNQTW5l,1973,False
24Gxm7Eh7tO83E26LG0CsY,Hero,7qG3b048QCHVRO5Pv1T5lw,59,6whfi6LNFoQnkvrQAWwZix,2001-01-01,False
3vGB7pK6KJaspU73i1M30n,Can't You See,7wCjDgV6nqBsHguQXPAaIM,47,1Mmzv788gMCdcT8bhYx1UT,1976,False
7vox5k8im0FyF5hkQqHIFv,Watching the Apples Grow,3cS04S9ChhEClgDghrhOzg,0,4K9RLBWh0PHwwbdLnQkxmB,1976,False
6RYynPLHZLnpwjejfGWpQl,Signs of Love Makin',08p7B5OtcUuVblvkQIlBhJ,52,3skbBjGnAOqfy6ndwwOT4G,2002-12-01,False
3flAV51ACbtIcEixb0QeZv,Hit 'Em Up Style (Oops!),6vytZ677lz4LzCrUDcDokM,47,3UviDOQkc4WbXkNi6DIBZu,2003,False
3zsWzIGaMYfB8V9dPx2nge,Undun,0cQuYRSzlItquYxsQKDvVc,47,5TZEAFmzvF0PU0ubgWzLI4,1971,False
3xoa95UbJlFqgV3LuIJhYk,Dirty Love,1DFr97A9HnbV3SKTJFu62M,0,3rxF05Aux0QTrN533Kjc91,1980-11-08,False
7ALcAwIhNs3hmENPi6wcGI,Till the End of Time,4iHNK0tOyZPYnBU7nGAgpQ,35,0SHpIbyBLUugMXsl3yNkUz,1991-09-17,False
3LQde40NABYOH14hWse0Yi,Two Strong Hearts,1QxaPWG1POM8Ul6WwsHq4y,52,4JHZh7UHLQxcdH0qQB757v,1988-07-22,False
7DQ8V8n88n3f48BxJvG4I8,Look Good In Blue - Remastered 2001,4tpUmLEVLCGFr93o8hFFIB,26,54V45InMvJ6uVtRtO6h1Co,1976-12-01,False
4LhoGywwJasfwo7IRzBT5T,All Along the Watchtower,2DWQX92uew7DlsgN0yD775,32,3YQ2lHG3iIE1j4Eqo50ONq,1974-04-09,False
53q5m5Bpkr1Pin7mPKQxMi,2:45 AM,2ApaG60P4r0yhBoDCGD8YG,0,6KMdn9HDIqcBPaaok0K34K,1997-02-25,False
71gEktT9oQK2YWgbLCa4Jo,The Same Old Me,5sAg1HZePcFfhrs0G8A8OP,18,1iIdCS3AKg1XSovy1KsfXX,1956,False
0nRWuH4rlmWgSDQEjZcq2y,Fox Chase,10rzK0sLCXsUlDhl8ed0MV,33,3jmTMUzsw4IDn8bQ7VM6t3,1980,False
5npVCrM4YZr7cxrRqHiB4v,Agony Of Defeet,5SMVzTJyKFJ7TUb46DglcH,22,6mv5gt9rNyPQmnQ74T5cyM,1980-01-01,False
25rfcLcczxo0vJHRaFwCkX,Come to Me,60df5JBRRPcnSpsIMxxwQm,35,5YYP98SsNmRZ8CgoFKifSz,1965-03,False
4c3CVoRDVGgTIqiwhosUUx,Will You Love Me Tomorrow?,1sXbwvCQLGZnaH0Jp2HTVc,27,33w9uBzKNuGxvJwcMMNs2G,1970-04-13,False
4liuUOjItv1Utjvua26amT,Do You Know The Way To San Jose,35y7CZMg7jbG8Q96JY7dyC,29,1LOjfn91QQ3ONq5TMNMq3J,1969,False
46tfxn5lP7Qsbz7NHsj9iu,Thinking About You,4Z8W4fKeB5YxbusRsdQVPb,60,3gBVdu4a1MMJVMy6vwPEb8,1993-02-22,False
6abGhmG3EL3ZIpplUmo3qR,Here We Are,5IFCkqu9J6xdWeYMk5I889,32,5wkQo9u8qrKOdfGqoizWPo,1992-10-30,False
5xztcbdIaombDndOibp9Su,Taking A Chance On Love,5V0MlUE1Bft0mbLlND7FJz,24,4ATQnfLrLxwHvsMcpIYhV0,1955-01-01,False
77eDrs7w2utSdbBdpbefol,No me importa nada,1HUbv0v2f9HNE6qIbB35El,56,495PNGzppo3wT27Em5Yy8o,1989-03-01,False
4xP5cjA72WSiXNXql3glWS,Comic Strip,01C9OoXDvCKkGcf735Tcfo,41,6kU0UT8xklbfy6Z5pXDtSU,1968-01-01,False
5CjwXdq5Z73Va0XCPFG5Aq,The Good Life,3jOstUTkEu2JkjvRdBA5Gu,55,3jWhmYMAWw5NvHTTeiQtfl,1996-09-24,True
5Mo67J5ZrSa7f5ASgL58SX,Castillo azul,4uoz4FUMvpeyGClFTTDBsD,53,7dI1jAbtx6nFn2rcQKVPFE,1990-01-01,False
1tGxMQrqJIKT21LzOO03aP,Remedy,4dmaYARGTCpChLhHBdr3ff,40,6Mg3Sj2XC258AuXu10aVgz,2002-10-08,False
0iXtuWmY23LWSpZiQJKmnQ,En la Ciudad de la Furia,7An4yvF7hDYDolN4m5zKBp,40,75LbseLsPdTkMO9oUD9J8n,1983,False
0qU806xTLhuZ5kCrex2x4r,Nothing Can Come Between Us,47zz7sob9NUcODy0BTDvKx,63,3uSWaQxJAdm5MWKQkQJNoK,1994-10-31,False
2OtKvk9zsA9hbRJKMiyy3b,Nothing Can Come Between Us,47zz7sob9NUcODy0BTDvKx,49,2y7DbLcG7L5BNx1IkY1PoK,1988-05-03,False
5bUlFE9dGh7pX93PUEVAue,Born On The Bayou,3IYUhFvPQItj6xySrBmZkd,50,7F76o5x7W6dgfmgcVDeBH0,1969-01-05,False
7vxtxgtlAecGklW2gomanZ,Flying Whales,0GDGKpJFhVpcjIGF8N6Ewt,0,649Pw0BSJIufilSgkogX9A,2005,False
5SS0LwKR6X2HHjC0yHUvbB,Your Gold Teeth,6P7H3ai06vU1sGvdpBwDmE,0,3VwMlhrc3Z0YON3UNV0VSC,1973-01-01,False
760420tYNmNjFgi8bWvbop,Gotta Serve Somebody,74ASZWbe4lXaubB36ztrGX,45,5k4z33VjpVmkOB18IgOD8E,1979-08-20,False
1l37m0P57xFBPbEVfG4oY8,Eclipse,7EK1bQADBoqbYXnT4Cqv9w,35,6zWmAA39H0c4SjnD4MB1Dm,1974-06-15,False
3sn7rUTrSl6kbxYyBGopWr,It's So Different Here,3E8iIu6yKztcuEHrKFBNMS,34,0sKjovgkj2IdErxyM3gsjI,1978-10-06,False
6HUICECVslLdBCGYzvqSfe,Colours,6vLlQYujOujIrm7zAKzEdG,0,5dMVu31oe8KqRPDviTiRml,1965-10-22,False
1ovcNC9b3bnQOOLpAisZ7C,Dreams,2E9nO9Zav9FjjlFVVtMWdw,31,6Kr0V00FNt8Xn3Dk3opAVb,1970-01-01,False
1RdZFqugMZXZN4aRryd9Og,The Lunatics (Have Taken over the Asylum),1dmEUAQBopYUrsMnQnScWL,0,6eipr8qGfVcmqtfpiOYDbJ,1982-03-20,False
4YOJFyjqh8eAcbKFfv88mV,Y.M.C.A.,0dCKce6tJJdHvlWnDMwzPW,63,3kdp1PnxkKlshMP3qG2CUG,1978,False
7Cp69rNBwU0gaFT8zxExlE,Ymca,0dCKce6tJJdHvlWnDMwzPW,48,2eVK2XVbDuXl4uP4N3V28D,2002,False
74bgCojRSjW2tbk5zQsrem,Livin' In A Strain,1yhcG1yQNDC2i8JHlB3HRo,0,4Yop6tvhhRhwrHlknh36dj,2004-05-04,False
1Fvf8AO4GWwjLU12Im0s0q,Bang The Doldrums,4UXqAaa6dQYAk18Lv7PEgX,55,0hHopYqXhuvYSHtVyrcb1g,2007-01-01,False
2h5Kce0Vt3PWgMYkYuUL3E,Slow Chemical,0niJkG4tKkne3zwr7I8n9n,52,35bHrnMSA8aZ0P5nemqhIp,2004-01-01,False
1G4Tl43gz30UBIxa3eXDMN,Invader,2tRsMl4eGxwoNabM08Dm4I,32,0v6FGuCgvRotTNL1KoX297,1978-10-27,False
5pIqZXPYPgaDvY60zuXPKB,Fadeaway,2D2qwEatKbBSKhBCfP6lyn,38,6uNEQDYb5CxjHmKGE1A5lQ,1986-04-16,False
2M7EflZCPCqqRLB9hy5MDy,Feels So Good,2MMaIlHd8UvDW0mVRAncD6,52,5w0p1F0Q1wBqsX2UiX6CCD,1977-12-08,False
2jzy0JRDULMv1h8cE29B82,When Friends Fall Out,0cQuYRSzlItquYxsQKDvVc,23,4Z3eBMaRmWCbTguaeiYUjV,1970-01-01,False
3whRKAOlJ0M3banzcChvQv,Get Up Offa That Thing,7GaxyUddsPok8BuhxN6OUW,53,6CygdzTfDPgHKm8RAuiV7R,1987-01-01,False
5XeSAezNDk9tuw3viiCbZ3,Get Up Offa That Thing,7GaxyUddsPok8BuhxN6OUW,62,1pHE92AvWAt4IIRUCVFnEl,2003-01-01,False
0nyrltZrQGAJMBZc1bYvuQ,Get Up Offa That Thing,7GaxyUddsPok8BuhxN6OUW,0,6MjOv3BeIjmht2ymtRih3s,1991,False
4NXITNl0k192NCiNCsodft,Mr. Night,3Y3xIwWyq5wnNHPp5gPjOW,33,3Z9IvbRwLHwLXXBlPFKg3B,1979,False
58vao57MTb9VLslKtYmYTN,Christmas Waltz,1eEfMU2AhEo7XnKgL7c304,9,4XvMJxihQFuslvdOwFr2R4,1984-01-15,False
3wqCQW2NepWr1tmONKiEdm,Christmas Waltz,1eEfMU2AhEo7XnKgL7c304,27,5GMAtv4CU6GYQMo36Uuiqc,1978-10-13,False
3hV8Gvijx6cVv339o3uCSK,Summertime Blues,4mxWe1mtYIYfP040G38yvS,57,07KOJyGSNCoYVoWZafFt5W,1989,False
7kTZ41YHhcWAp4M0JJ29xP,Summertime Blues,4mxWe1mtYIYfP040G38yvS,54,18KH8hukVFk2r1GZbrbp39,1994-06-28,False
7io19rjxOFu3pGuZgBI6Pk,Drips,7dGJo4pcD2V6oG8kP0tJRR,55,2cWBwpqMsDJC1ZUwz813lo,2002-05-26,True
